路線名稱,百公尺樁號KM,WGS84_E,WGS84_N
國3,382.6,120.4257802,22.78817409
國3,382.7,120.4258195,22.78727189
國3,382.8,120.4258938,22.78637155
國3,382.9,120.4260109,22.78547518
國3,383.0,120.4261674,22.78458401
國3,383.1,120.4263692,22.78370064
國3,383.2,120.4266103,22.78282582
國3,383.3,120.4268941,22.78196213
國3,383.4,120.4272196,22.78111114
國3,383.5,120.4275957,22.78027832
國3,383.6,120.4280104,22.77946138
國3,383.7,120.4284718,22.77866631
國3,383.8,120.4289737,22.7778926
國3,383.9,120.4295147,22.77714196
國3,384.0,120.4300979,22.77641889
國3,384.1,120.4307177,22.77572255
國3,384.2,120.4313755,22.77505693
國3,384.3,120.4320671,22.7744213
國3,384.4,120.4327909,22.77381746
國3,384.5,120.4335466,22.77324803
國3,384.6,120.4343341,22.77271715
國3,384.7,120.4351478,22.77222145
國3,384.8,120.4359865,22.77176316
國3,384.9,120.4368461,22.7713394
國3,385.0,120.4377182,22.77093784
國3,385.1,120.4385997,22.77055439
國3,385.2,120.4394845,22.7701776
國3,385.3,120.4403694,22.76980081
國3,385.4,120.4412542,22.76942401
國3,385.5,120.442139,22.76904721
國3,385.6,120.4430238,22.7686704
國3,385.7,120.4439087,22.76829359
國3,385.8,120.4447935,22.76791677
國3,385.9,120.4456783,22.76753995
國3,386.0,120.4465631,22.76716313
國3,386.1,120.4474479,22.76678629
國3,386.2,120.4483328,22.76640971
國3,386.3,120.449218,22.7660336
國3,386.4,120.4501031,22.76565748
國3,386.5,120.4509883,22.76528136
國3,386.6,120.4518734,22.76490523
國3,386.7,120.4527585,22.7645291
國3,386.8,120.4536437,22.76415296
國3,386.9,120.4545288,22.76377681
國3,387.0,120.4554139,22.76340067
國3,387.1,120.456299,22.76302451
國3,387.2,120.4571841,22.76264835
國3,387.3,120.4580692,22.76227219
國3,387.4,120.4589543,22.76189602
國3,387.5,120.4598394,22.76151985
國3,387.6,120.4607267,22.7611481
國3,387.7,120.461615,22.76077851
國3,387.8,120.4625074,22.76041761
國3,387.9,120.4634056,22.76006923
國3,388.0,120.4643131,22.75974213
國3,388.1,120.4652279,22.7594331
國3,388.2,120.4661509,22.75914568
國3,388.3,120.467081,22.7588787
國3,388.4,120.4680184,22.7586347
國3,388.5,120.4689623,22.75841318
國3,388.6,120.4699121,22.75821427
國3,388.7,120.4708661,22.75803368
國3,388.8,120.4718251,22.75787735
國3,388.9,120.4727866,22.75773495
國3,389.0,120.4737505,22.75760731
國3,389.1,120.474716,22.75749034
國3,389.2,120.4756825,22.75738045
國3,389.3,120.4766498,22.75727673
國3,389.4,120.477617,22.75717301
國3,389.5,120.4785843,22.75706928
國3,389.6,120.4795516,22.75696554
國3,389.7,120.4805171,22.75684884
國3,389.8,120.4814812,22.75672203
國3,389.9,120.4824422,22.75657653
國3,390.0,120.4833992,22.75641058
國3,390.1,120.4843515,22.75622282
國3,390.2,120.4852964,22.75600512
國3,390.3,120.4862334,22.7557597
國3,390.4,120.487158,22.75547672
國3,390.5,120.48807,22.75516073
國3,390.6,120.4889682,22.75481235
國3,390.7,120.4898525,22.75443434
國3,390.8,120.4907156,22.7540164
國3,390.9,120.4915654,22.75357583
國3,391.0,120.4923963,22.75310504
國3,391.1,120.4932066,22.75260436
國3,391.2,120.4939942,22.75207363
國3,391.3,120.4947609,22.75151707
國3,391.4,120.4955042,22.75093394
國3,391.5,120.4962237,22.75032562
國3,391.6,120.4969163,22.74969096
國3,391.7,120.4975793,22.74902976
國3,391.8,120.498218,22.74834834
國3,391.9,120.4988296,22.74764577
國3,392.0,120.4994147,22.74692405
國3,392.1,120.4999753,22.74618579
國3,392.2,120.5005142,22.74543376
國3,392.3,120.5010442,22.74467624
國3,392.4,120.5015638,22.74391253
國3,392.5,120.5020834,22.74314882
國3,392.6,120.502603,22.74238511
國3,392.7,120.5031287,22.741625
國3,392.8,120.5036683,22.74087334
國3,392.9,120.5042258,22.74013301
國3,393.0,120.5048073,22.73940871
國3,393.1,120.5054134,22.73870208
國3,393.2,120.506044,22.73801418
國3,393.3,120.5066957,22.7373434
國3,393.4,120.5073754,22.73669699
國3,393.5,120.5080758,22.7360698
國3,393.6,120.508801,22.73546742
國3,393.7,120.5095443,22.73488427
國3,393.8,120.5103052,22.73432108
國3,393.9,120.5110809,22.73377537
國3,394.0,120.5118631,22.73323774
國3,394.1,120.512651,22.73270726
國3,394.2,120.5134389,22.73217678
國3,394.3,120.5142267,22.7316463
國3,394.4,120.5150082,22.73110773
國3,394.5,120.5157792,22.73055633
國3,394.6,120.516538,22.7299907
國3,394.7,120.5172776,22.72940358
國3,394.8,120.5179974,22.72879575
國3,394.9,120.5186921,22.72816317
國3,395.0,120.5193608,22.72750697
國3,395.1,120.5200077,22.72683231
國3,395.2,120.5206282,22.72613655
國3,395.3,120.5212268,22.72542442
國3,395.4,120.5218019,22.72469583
國3,395.5,120.5223611,22.72395664
國3,395.6,120.5229114,22.72321172
國3,395.7,120.5234581,22.72246449
國3,395.8,120.5240048,22.72171726
國3,395.9,120.5245515,22.72097002
國3,396.0,120.5251008,22.72022451
國3,396.1,120.5256541,22.71948148
國3,396.2,120.5262074,22.71873845
國3,396.3,120.5267738,22.71800396
國3,396.4,120.5273403,22.71726958
國3,396.5,120.5279203,22.71654432
國3,396.6,120.5285086,22.71582479
國3,396.7,120.5291112,22.71511554
國3,396.8,120.5297224,22.71441272
國3,396.9,120.5303469,22.71372004
國3,397.0,120.5309854,22.7130384
國3,397.1,120.5316341,22.71236514
國3,397.2,120.5322952,22.71170233
國3,397.3,120.5329678,22.71104958
國3,397.4,120.5336525,22.7104077
國3,397.5,120.5343503,22.70977809
國3,397.6,120.5350558,22.70915597
國3,397.7,120.5357732,22.70854556
國3,397.8,120.536501,22.70794599
國3,397.9,120.5372403,22.70735863
國3,398.0,120.5379935,22.70678658
國3,398.1,120.5387537,22.70622266
國3,398.2,120.5395255,22.70567247
國3,398.3,120.5403069,22.70513404
國3,398.4,120.5410936,22.70460216
國3,398.5,120.541893,22.70408695
國3,398.6,120.5427011,22.70358357
國3,398.7,120.543518,22.70309262
國3,398.8,120.5443454,22.70261702
國3,398.9,120.5451784,22.70214992
國3,399.0,120.5460163,22.7016904
國3,399.1,120.5468597,22.70123964
國3,399.2,120.5477055,22.70079275
國3,399.3,120.5485539,22.70035001
國3,399.4,120.5494023,22.69990741
國3,399.5,120.5502507,22.69946481
國3,399.6,120.5510929,22.69901214
國3,399.7,120.5519302,22.69855171
國3,399.8,120.5527567,22.69807496
國3,399.9,120.5535673,22.6975751
國3,400.0,120.55436,22.69705129
國3,400.1,120.5551286,22.69649738
國3,400.2,120.5558692,22.69591154
國3,400.3,120.5565827,22.69529744
國3,400.4,120.5572646,22.69465321
國3,400.5,120.5579146,22.69398125
國3,400.6,120.5585342,22.69328489
國3,400.7,120.5591182,22.69256262
國3,400.8,120.5596656,22.69181598
國3,400.9,120.5601823,22.69105081
國3,401.0,120.5606561,22.69026208
國3,401.1,120.5610923,22.68945487
國3,401.2,120.5614924,22.68863176
國3,401.3,120.561848,22.68779121
國3,401.4,120.5621663,22.68693792
國3,401.5,120.5624429,22.68607215
國3,401.6,120.562679,22.68519613
國3,401.7,120.5628733,22.68431128
國3,401.8,120.5630244,22.68341924
國3,401.9,120.5631308,22.68252171
國3,402.0,120.5631954,22.68162074
國3,402.1,120.5632145,22.68071795
國3,402.2,120.5631946,22.67981513
國3,402.3,120.5631298,22.67891413
國3,402.4,120.5630282,22.67801607
國3,402.5,120.5628897,22.67712223
國3,402.6,120.5627143,22.676234
國3,402.7,120.5625071,22.6753517
國3,402.8,120.5622705,22.67447577
國3,402.9,120.5620026,22.67360766
國3,403.0,120.5617101,22.6727464
國3,403.1,120.5613919,22.67189301
國3,403.2,120.5610531,22.67104647
國3,403.3,120.5606899,22.67020867
國3,403.4,120.5603084,22.66937793
國3,403.5,120.5599051,22.6685561
國3,403.6,120.559479,22.66774423
國3,403.7,120.5590334,22.66694146
國3,403.8,120.5585688,22.66614806
國3,403.9,120.5580831,22.66536559
國3,404.0,120.5575785,22.6645935
國3,404.1,120.5570543,22.6638327
國3,404.2,120.5565121,22.66308288
國3,404.3,120.5559491,22.66234641
國3,404.4,120.5553697,22.66162092
國3,404.5,120.5547707,22.6609093
國3,404.6,120.5541571,22.66020841
國3,404.7,120.553534,22.65951479
國3,404.8,120.5529054,22.65882553
國3,404.9,120.5522711,22.6581407
國3,405.0,120.5516368,22.65745587
國3,405.1,120.5510025,22.65677103
國3,405.2,120.5503687,22.65608584
國3,405.3,120.5497383,22.65539795
國3,405.4,120.5491119,22.65470691
國3,405.5,120.5484893,22.65401295
國3,405.6,120.5478741,22.65331328
國3,405.7,120.5472634,22.6526103
國3,405.8,120.5466618,22.65190059
國3,405.9,120.5460663,22.65118637
國3,406.0,120.5454832,22.65046344
國3,406.1,120.5449088,22.64973455
國3,406.2,120.5443487,22.64899616
國3,406.3,120.5437918,22.64825562
國3,406.4,120.5432512,22.64750482
國3,406.5,120.542714,22.64675189
國3,406.6,120.5421906,22.64599059
國3,406.7,120.5416775,22.64522331
國3,406.8,120.5411757,22.64444961
國3,406.9,120.5406837,22.6436705
國3,407.0,120.5402026,22.64288559
國3,407.1,120.5397315,22.64209546
國3,407.2,120.5392706,22.64130018
國3,407.3,120.5388202,22.64049966
國3,407.4,120.538382,22.63969338
國3,407.5,120.5379534,22.63888266
國3,407.6,120.5375371,22.63806644
國3,407.7,120.5371316,22.63724557
國3,407.8,120.5367364,22.63642038
國3,407.9,120.5363518,22.63559088
國3,408.0,120.5359811,22.63475595
國3,408.1,120.5356227,22.63391642
國3,408.2,120.5352808,22.63307096
國3,408.3,120.5349527,22.63222085
國3,408.4,120.5346461,22.63136383
國3,408.5,120.534356,22.63050187
國3,408.6,120.5340849,22.62963463
國3,408.7,120.533836,22.62876165
國3,408.8,120.5336073,22.62788392
國3,408.9,120.5334015,22.62700134
國3,409.0,120.5332145,22.62611514
國3,409.1,120.5330495,22.62522516
國3,409.2,120.5329068,22.62433186
國3,409.3,120.5327817,22.62343629
國3,409.4,120.5326692,22.62253925
國3,409.5,120.5325711,22.62164078
國3,409.6,120.5324729,22.6207423
國3,409.7,120.5323748,22.61984381
國3,409.8,120.5322767,22.61894533
國3,409.9,120.5321739,22.61804732
國3,410.0,120.5320576,22.61715073
國3,410.1,120.5319239,22.61625625
國3,410.2,120.5317736,22.61536407
國3,410.3,120.5315997,22.61447558
國3,410.4,120.5314073,22.61359036
國3,410.5,120.5311895,22.61271021
國3,410.6,120.5309548,22.61183383
國3,410.7,120.5307039,22.61096133
國3,410.8,120.5304349,22.61009345
國3,410.9,120.5301578,22.60922779
國3,411.0,120.5298783,22.60836279
國3,411.1,120.5295988,22.60749779
國3,411.2,120.5293193,22.60663279
國3,411.3,120.5290398,22.60576779
國3,411.4,120.5287603,22.60490279
國3,411.5,120.5284809,22.60403779
國3,411.6,120.5282014,22.60317279
國3,411.7,120.5279219,22.60230778
國3,411.8,120.5276404,22.60144334
國3,411.9,120.5273586,22.60057899
國3,412.0,120.5270769,22.59971462
國3,412.1,120.5267951,22.59885026
國3,412.2,120.5265134,22.5979859
國3,412.3,120.5262362,22.59712027
國3,412.4,120.5259641,22.59625324
國3,412.5,120.5257046,22.59538293
國3,412.6,120.5254571,22.59450962
國3,412.7,120.5252327,22.59363089
國3,412.8,120.5250381,22.59274608
國3,412.9,120.5248711,22.5918565
國3,413.0,120.524744,22.59096122
國3,413.1,120.5246528,22.59006222
國3,413.2,120.524604,22.58916038
國3,413.3,120.5245903,22.58825749
國3,413.4,120.5246174,22.58735484
國3,413.5,120.5246825,22.58645386
國3,413.6,120.5247861,22.58555602
國3,413.7,120.5249286,22.58466273
國3,413.8,120.5251008,22.58377401
國3,413.9,120.5252996,22.58289004
國3,414.0,120.5255185,22.58201016
國3,414.1,120.5257564,22.58113453
國3,414.2,120.5260083,22.58026225
國3,414.3,120.5262601,22.57938996
國3,414.4,120.526512,22.57851768
國3,414.5,120.5267638,22.5776454
國3,414.6,120.5270061,22.57677082
國3,414.7,120.5272408,22.57589447
國3,414.8,120.5274583,22.57501432
國3,414.9,120.5276576,22.57413049
國3,415.0,120.5278315,22.573242
國3,415.1,120.5279769,22.57234916
國3,415.2,120.528088,22.57145209
國3,415.3,120.5281604,22.57055162
國3,415.4,120.5281975,22.5696493
國3,415.5,120.5281959,22.56874631
國3,415.6,120.5281551,22.56784411
國3,415.7,120.528077,22.56694399
國3,415.8,120.5279538,22.56604823
國3,415.9,120.5277955,22.56515732
國3,416.0,120.5275995,22.5642729
國3,416.1,120.5273666,22.56339621
國3,416.2,120.5270949,22.56252922
國3,416.3,120.5267864,22.56167286
國3,416.4,120.5264443,22.56082756
國3,416.5,120.5260732,22.55999289
國3,416.6,120.5256738,22.55916958
國3,416.7,120.5252601,22.5583523
國3,416.8,120.5248295,22.5575426
國3,416.9,120.5243904,22.55673686
國3,417.0,120.523947,22.55593315
國3,417.1,120.5235035,22.55512943
國3,417.2,120.5230623,22.55432469
國3,417.3,120.5226264,22.55351744
國3,417.4,120.5222033,22.55270437
國3,417.5,120.521796,22.55188434
國3,417.6,120.5214069,22.55105677
國3,417.7,120.521045,22.55021864
國3,417.8,120.5207001,22.54937432
國3,417.9,120.5203864,22.54851959
國3,418.0,120.5200979,22.54765721
國3,418.1,120.5198391,22.54678674
國3,418.2,120.519604,22.54591048
國3,418.3,120.5193968,22.54502819
國3,418.4,120.5192195,22.54414027
國3,418.5,120.5190674,22.54324834
國3,418.6,120.5189444,22.54235256
國3,418.7,120.5188469,22.54145406
國3,418.8,120.5187755,22.54055346
國3,418.9,120.518736,22.53965115
國3,419.0,120.5187219,22.53874819
國3,419.1,120.5187345,22.53784523
國3,419.2,120.5187797,22.53694317
國3,419.3,120.5188482,22.5360424
國3,419.4,120.5189441,22.53514378
國3,419.5,120.5190672,22.53424801
國3,419.6,120.5192204,22.53335627
國3,419.7,120.5193991,22.53246861
國3,419.8,120.5196058,22.53158625
國3,419.9,120.5198397,22.53070968
國3,420.0,120.5201019,22.5298401
國3,420.1,120.5203851,22.52897624
國3,420.2,120.5206893,22.52811853
國3,420.3,120.5210103,22.52726612
國3,420.4,120.5213382,22.52641596
國3,420.5,120.521674,22.52556846
國3,420.6,120.5220098,22.52472095
國3,420.7,120.5223456,22.52387344
國3,420.8,120.5226814,22.52302593
國3,420.9,120.5230058,22.52217464
國3,421.0,120.5233114,22.52131735
國3,421.1,120.5235961,22.52045387
國3,421.2,120.5238543,22.51958331
國3,421.3,120.5240827,22.51870558
國3,421.4,120.5242797,22.51782136
國3,421.5,120.5244449,22.51693151
國3,421.6,120.5245794,22.51603721
國3,421.7,120.5246806,22.51513915
國3,421.8,120.5247497,22.51423845
國3,421.9,120.5247971,22.51333649
國3,422.0,120.5248244,22.51243378
國3,422.1,120.5248349,22.51153077
國3,422.2,120.5248343,22.51062766
國3,422.3,120.5248337,22.50972456
國3,422.4,120.5248331,22.50882146
國3,422.5,120.5248404,22.50791839
國3,422.6,120.5248632,22.50701561
國3,422.7,120.5249076,22.50611352
國3,422.8,120.5249828,22.50521322
國3,422.9,120.5250958,22.50431638
國3,423.0,120.5252491,22.50342472
國3,423.1,120.5254388,22.50253907
國3,423.2,120.5256681,22.50166157
國3,423.3,120.5259338,22.50079299
國3,423.4,120.5262308,22.49993314
國3,423.5,120.5265539,22.49908151
國3,423.6,120.5268914,22.49823464
國3,423.7,120.52724,22.49739164
國3,423.8,120.5275886,22.49654864
國3,423.9,120.5279372,22.49570564
國3,424.0,120.5282837,22.49486189
國3,424.1,120.528623,22.49401561
國3,424.2,120.5289523,22.49316594
國3,424.3,120.5292771,22.49231479
國3,424.4,120.5295842,22.49145799
國3,424.5,120.5298796,22.49059766
國3,424.6,120.5301542,22.48973138
國3,424.7,120.5304105,22.48886031
國3,424.8,120.5306416,22.48798316
國3,424.9,120.5308493,22.48710096
國3,425.0,120.5310319,22.48621403
國3,425.1,120.5311834,22.48532198
國3,425.2,120.5313094,22.48442651
國3,425.3,120.5314081,22.48352811
國3,425.4,120.531476,22.48262726
國3,425.5,120.5315162,22.48172499
國3,425.6,120.5315363,22.48082214
國3,425.7,120.5315237,22.47991919
國3,425.8,120.5314831,22.47901692
國3,425.9,120.5314142,22.4781161
國3,426.0,120.5313169,22.47721758
國3,426.1,120.5311923,22.47632197
國3,426.2,120.5310414,22.47542987
國3,426.3,120.5308609,22.47454253
國3,426.4,120.5306567,22.47365968
國3,426.5,120.5304269,22.47278226
國3,426.6,120.5301635,22.47191302
國3,426.7,120.5298782,22.47104978
國3,426.8,120.5295669,22.4701943
國3,426.9,120.5292273,22.46934818
國3,427.0,120.5288656,22.46851
國3,427.1,120.528472,22.46768438
國3,427.2,120.5280576,22.46686766
國3,427.3,120.5276176,22.46606254
國3,427.4,120.5271544,22.46526872
國3,427.5,120.5266655,22.46448827
國3,427.6,120.5261506,22.46372241
國3,427.7,120.5256138,22.46296978
國3,427.8,120.5250543,22.46223152
國3,427.9,120.5244739,22.46150736
國3,428.0,120.5238699,22.4608001
國3,428.1,120.5232477,22.46010652
國3,428.2,120.5226033,22.45943059
國3,428.3,120.5219411,22.45876976
國3,428.4,120.5212625,22.45812351
國3,428.5,120.5205735,22.45748679
國3,428.6,120.5198745,22.45685951
國3,428.7,120.5191637,22.45624386
國3,428.8,120.518444,22.45563712
國3,428.9,120.5177224,22.45503237
國3,429.0,120.5169921,22.45443673
國3,429.1,120.5162618,22.45384108
國3,429.2,120.5155315,22.45324544
國3,429.3,120.5148012,22.45264978
國3,429.4,120.5140704,22.45205471
國3,429.5,120.5133389,22.45146036
國3,429.6,120.5126074,22.450866
國3,429.7,120.5118759,22.45027164
國3,429.8,120.5111444,22.44967728
國3,429.9,120.5104129,22.44908291
國3,430.0,120.5096814,22.44848854
國3,430.1,120.5089499,22.44789417
國3,430.2,120.5082184,22.44729979
國3,430.3,120.507487,22.44670541
國3,430.4,120.5067555,22.44611103
國3,430.5,120.5060241,22.44551664
國3,430.6,120.5052926,22.44492225
國3,430.7,120.5045612,22.44432786
國3,430.8,120.5038298,22.44373346
國3,430.9,120.5030939,22.4431438
國3,431.0,120.5023159,22.44260411
國3,431.1,120.5014745,22.44215411
國3,431.2,120.5005788,22.441806
國3,431.3,120.4996431,22.44156583
國3,431.4,120.4986838,22.44143151
國3,431.5,120.4977133,22.44140051
國3,431.512,120.4975981,22.44139788
國4,0.0,120.5912626,24.30439736
國4,0.1,120.5922075,24.30465291
國4,0.2,120.5931503,24.30491436
國4,0.3,120.5940994,24.30515254
國4,0.4,120.5950501,24.30538355
國4,0.5,120.5960032,24.30560568
國4,0.6,120.5969598,24.30581571
國4,0.7,120.5979196,24.3060142
國4,0.8,120.5988832,24.30619999
國4,0.9,120.5998495,24.30637488
國4,1.0,120.6008191,24.30653468
國4,1.1,120.6017914,24.30668003
國4,1.2,120.6027654,24.30681582
國4,1.3,120.6037414,24.30693816
國4,1.4,120.6047192,24.30704842
國4,1.5,120.6056988,24.30714387
國4,1.6,120.6066797,24.30722781
國4,1.7,120.607662,24.30729625
國4,1.8,120.6086448,24.30735853
國4,1.9,120.6096289,24.30740191
國4,2.0,120.6106135,24.30743262
國4,2.1,120.6115984,24.307453
國4,2.2,120.6125835,24.30746011
國4,2.3,120.6135687,24.30745338
國4,2.4,120.6145536,24.30743282
國4,2.5,120.6155381,24.30740059
國4,2.6,120.6165219,24.30735279
國4,2.7,120.6175047,24.30729043
國4,2.8,120.6184854,24.30720559
國4,2.9,120.619464,24.30710149
國4,3.0,120.620439,24.30697275
國4,3.1,120.6214086,24.3068131
國4,3.2,120.6223723,24.30662569
國4,3.3,120.6233299,24.30641397
國4,3.4,120.6242804,24.30617686
國4,3.5,120.6252227,24.30591339
國4,3.6,120.6261563,24.30562516
國4,3.7,120.6270773,24.30530484
國4,3.8,120.6279906,24.30496634
國4,3.9,120.6288952,24.30460869
國4,4.0,120.6297903,24.30423161
國4,4.1,120.6306775,24.30383929
國4,4.2,120.6315587,24.30343558
國4,4.3,120.6324334,24.30302026
國4,4.4,120.6333032,24.30259644
國4,4.5,120.6341676,24.30216341
國4,4.6,120.6350247,24.30171831
國4,4.7,120.6358804,24.301271
國4,4.8,120.6367272,24.30080977
國4,4.9,120.6375692,24.30034113
國4,5.0,120.6384033,24.29986076
國4,5.1,120.6392313,24.29937167
國4,5.2,120.6400487,24.29886786
國4,5.3,120.6408502,24.29834303
國4,5.4,120.6416284,24.29778968
國4,5.5,120.6423802,24.29720648
國4,5.6,120.6431064,24.29659652
國4,5.7,120.6438103,24.29596498
國4,5.8,120.6445101,24.29532964
國4,5.9,120.64521,24.2946943
國4,6.0,120.6459128,24.29406174
國4,6.1,120.6466325,24.29344581
國4,6.2,120.647372,24.29284966
國4,6.3,120.6481316,24.29227504
國4,6.4,120.6489119,24.29172407
國4,6.5,120.6497105,24.29119558
國4,6.6,120.6505224,24.29068455
國4,6.7,120.6513454,24.29018843
國4,6.8,120.6521778,24.28970585
國4,6.9,120.6530151,24.28923032
國4,7.0,120.6538585,24.28876392
國4,7.1,120.654702,24.28829752
國4,7.2,120.6555455,24.28783111
國4,7.3,120.6563872,24.28736212
國4,7.4,120.6572277,24.28689121
國4,7.5,120.6580621,24.28641146
國4,7.6,120.658893,24.28592664
國4,7.7,120.65972,24.28543614
國4,7.8,120.6605381,24.28493341
國4,7.9,120.6613489,24.28442072
國4,8.0,120.6621524,24.28389863
國4,8.1,120.6629441,24.28336153
國4,8.2,120.6637208,24.28280628
國4,8.3,120.6644873,24.28223946
國4,8.4,120.6652382,24.28165527
國4,8.5,120.6659763,24.28105748
國4,8.6,120.6666994,24.28044452
國4,8.7,120.6674063,24.27981588
國4,8.8,120.6681029,24.27917764
國4,8.9,120.6687911,24.27853175
國4,9.0,120.6694735,24.27788072
國4,9.1,120.6701521,24.2772263
國4,9.2,120.6708307,24.27657187
國4,9.3,120.6715106,24.2759186
國4,9.4,120.6722018,24.27527544
國4,9.5,120.6729073,24.27464548
國4,9.6,120.6736349,24.27403725
國4,9.7,120.6743908,24.27345875
國4,9.8,120.6751723,24.27290987
國4,9.9,120.6759844,24.27239975
國4,10.0,120.676831,24.271939
國4,10.1,120.6777093,24.27153058
國4,10.2,120.6786149,24.27117627
國4,10.3,120.6795449,24.27087954
國4,10.4,120.6804943,24.27063997
國4,10.5,120.6814589,24.27045866
國4,10.6,120.6824328,24.27032444
國4,10.7,120.6834123,24.27023084
國4,10.8,120.6843949,24.27016973
國4,10.9,120.6853787,24.27012999
國4,11.0,120.6863634,24.2701187
國4,11.1,120.687348,24.2701307
國4,11.2,120.6883318,24.27017111
國4,11.3,120.6893138,24.27023722
國4,11.4,120.6902937,24.27032719
國4,11.5,120.6912701,24.27044439
國4,11.6,120.6922423,24.27058819
國4,11.7,120.6932102,24.27075494
國4,11.8,120.6941724,24.27094681
國4,11.9,120.695128,24.27116532
國4,12.0,120.6960767,24.27140743
國4,12.1,120.6970175,24.27167454
國4,12.2,120.6979495,24.2719663
國4,12.3,120.6988719,24.27228275
國4,12.4,120.6997844,24.2726224
國4,12.5,120.7006842,24.2729895
國4,12.6,120.701576,24.27337255
國4,12.7,120.7024561,24.27377792
國4,12.8,120.7033344,24.27418637
國4,12.9,120.7042088,24.2746019
國4,13.0,120.7050856,24.27501324
國4,13.1,120.7059675,24.27541521
國4,13.2,120.7068586,24.27579971
國4,13.3,120.7077628,24.27615746
國4,13.4,120.7086813,24.27648305
國4,13.5,120.7096107,24.27678162
國4,13.6,120.7105498,24.27705338
國4,13.7,120.7114997,24.27729157
國4,13.8,120.712458,24.27749951
國4,13.9,120.7134235,24.27767776
國4,14.0,120.7143949,24.27782666
國4,14.1,120.7153712,24.27794466
國4,14.2,120.7163518,24.27802918
國4,14.3,120.7173348,24.27808307
國4,14.4,120.7183192,24.27810863
國4,14.5,120.719304,24.27810056
國4,14.6,120.7202877,24.27805864
國4,14.7,120.7212699,24.27799292
國4,14.8,120.7222476,24.27788548
國4,14.9,120.7232208,24.27774737
國4,15.0,120.7241874,24.27757463
國4,15.1,120.7251467,24.27737024
國4,15.2,120.726097,24.27713306
國4,15.3,120.7270363,24.27686163
國4,15.4,120.7279627,24.27655511
國4,15.5,120.7288771,24.27621993
國4,15.6,120.7297776,24.27585442
國4,15.7,120.7306654,24.27546348
國4,15.8,120.7315448,24.27505685
國4,15.9,120.7324213,24.27464517
國4,16.0,120.7332979,24.27423348
國4,16.1,120.7341769,24.27382617
國4,16.2,120.7350604,24.27342723
國4,16.3,120.7359511,24.27304193
國4,16.4,120.7368516,24.27267627
國4,16.5,120.7377617,24.27233138
國4,16.6,120.7386775,24.27199952
國4,16.7,120.739606,24.27169874
國4,16.8,120.7405415,24.27141887
國4,16.9,120.7414808,24.27114983
國4,17.0,120.7424254,24.27089469
國4,17.1,120.7433726,24.2706474
國4,17.157,120.7439137,24.27051042
國5,0.0,121.6233414,25.03527135
國5,0.1,121.6242805,25.03498345
國5,0.2,121.6252196,25.03469554
國5,0.3,121.6261587,25.03440763
國5,0.4,121.6270977,25.03411971
國5,0.5,121.6280261,25.03380447
國5,0.6,121.6289389,25.03345367
國5,0.7,121.6298361,25.03307073
國5,0.8,121.6307108,25.03264666
國5,0.9,121.631564,25.03218773
國5,1.0,121.632394,25.03169483
國5,1.1,121.6331997,25.03116955
國5,1.2,121.6339789,25.03061206
國5,1.3,121.6347311,25.03002451
國5,1.4,121.6354582,25.02941202
國5,1.5,121.6361487,25.02876466
國5,1.6,121.6368072,25.02809027
國5,1.7,121.6374315,25.0273894
國5,1.8,121.6380232,25.02666541
國5,1.9,121.638576,25.02591628
國5,2.0,121.6390941,25.02514691
國5,2.1,121.6395736,25.02435701
國5,2.2,121.6400119,25.02354746
國5,2.3,121.6404132,25.02272214
國5,2.4,121.6407706,25.02188024
國5,2.5,121.6410744,25.02102113
國5,2.6,121.6413576,25.02015604
國5,2.7,121.6416344,25.01928922
國5,2.8,121.6419113,25.0184224
國5,2.9,121.6421881,25.01755558
國5,3.0,121.642465,25.01668877
國5,3.1,121.6427418,25.01582195
國5,3.2,121.6430187,25.01495513
國5,3.3,121.6433128,25.01409319
國5,3.4,121.6436744,25.01325306
國5,3.5,121.6441216,25.01244795
國5,3.6,121.6446575,25.01168898
國5,3.7,121.6452702,25.01097991
國5,3.8,121.6459132,25.0102931
國5,3.9,121.6465608,25.00961023
國5,4.0,121.6472086,25.00892743
國5,4.1,121.6478563,25.00824462
國5,4.2,121.6485041,25.00756181
國5,4.3,121.6491478,25.00687589
國5,4.4,121.6497333,25.00614881
國5,4.5,121.650208,25.00535783
國5,4.6,121.6505534,25.00451307
國5,4.7,121.6507749,25.00363417
國5,4.8,121.6509335,25.00274384
國5,4.9,121.6510921,25.00185351
國5,5.0,121.6512508,25.00096318
國5,5.1,121.6514094,25.00007285
國5,5.2,121.651568,24.99918252
國5,5.3,121.6517266,24.99829219
國5,5.4,121.6518853,24.99740186
國5,5.5,121.6520439,24.99651153
國5,5.6,121.6522083,24.99562209
國5,5.7,121.6524248,24.99474224
國5,5.8,121.6527551,24.99389223
國5,5.9,121.6532026,24.99308797
國5,6.0,121.6537647,24.9923456
國5,6.1,121.654431,24.99167887
國5,6.2,121.655186,24.99109619
國5,6.3,121.656016,24.99060563
國5,6.4,121.6568792,24.99016431
國5,6.5,121.6577109,24.989678
國5,6.6,121.6584012,24.98903476
國5,6.7,121.6589087,24.98826204
國5,6.8,121.6593308,24.98744565
國5,6.9,121.6597518,24.9866288
國5,7.0,121.6601729,24.98581194
國5,7.1,121.6605939,24.98499508
國5,7.2,121.6610282,24.98418399
國5,7.3,121.6615508,24.98341835
國5,7.4,121.662231,24.98276574
